pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD010471,UPF 1069,Poly [ADP-ribose] polymerase 1,PARP1,single protein,6.92,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,279.09,3.0,1.0,4.0,2.79,59.16,PARP,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,O=C(COC1=C2C=CNC(=O)C2=CC=C1)C1=CC=CC=C1,59.160000000000004,4.0,3.0,1.0,2.7898000000000014,279.295,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772110>,tr
PD121494,CHEMBL2179988 ,Protein mono-ADP-ribosyltransferase PARP10,PARP10,single protein,5.88,NC(=O)c1cccc(NC(=O)/C=C/C(=O)O)c1,234.06,3.0,3.0,4.0,0.36,109.49,PARP,NC(=O)c1cccc(NC(=O)/C=C/C(=O)O)c1,NC(=O)C1=CC=CC(NC(=O)\C=C\C([O-])=O)=C1,112.32,4.0,4.0,2.0,-0.9699,233.20299999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d150>,tr
PD017229,ME0328,Protein mono-ADP-ribosyltransferase PARP3,PARP3,single protein,6.05,C[C@H](NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1,321.15,3.0,2.0,5.0,2.73,74.85,PARP,C[C@H](NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1,C[C@H](NC(=O)CCC1=NC2=CC=CC=C2C(=O)N1)C1=CC=CC=C1,74.85,5.0,3.0,2.0,2.733100000000001,321.38000000000005,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4276490>,tr
PD113303,WAY-382659,Poly [ADP-ribose] polymerase 1,PARP1,single protein,6.65,O=C(/C=C/c1ccccc1)Nc1nc(-c2ccccc2)cs1,306.08,3.0,1.0,4.0,4.46,41.99,PARP,O=C(/C=C/c1ccccc1)Nc1nc(-c2ccccc2)cs1,O=C(NC1=NC(=CS1)C1=CC=CC=C1)\C=C\C1=CC=CC=C1,41.99,4.0,3.0,1.0,4.462000000000003,306.39000000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773d10>,tr
PD053585,NMS-P118,Poly [ADP-ribose] polymerase 1,PARP1,single protein,8.05,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,395.18,3.0,1.0,3.0,2.92,66.64,PARP,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,NC(=O)C1=CC(F)=CC2=C1C(=O)N(C2)C1CC[NH+](CC1)C1CCC(F)(F)CC1,67.84,3.0,2.0,2.0,1.5055999999999994,396.4330000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b41452a0>,tr
PD015263,"isoquinoline-1,5-diol",Poly [ADP-ribose] polymerase 1,PARP1,single protein,6.41,O=c1[nH]ccc2c(O)cccc12,161.05,2.0,2.0,0.0,1.23,53.09,PARP,O=c1[nH]ccc2c(O)cccc12,OC1=C2C=CNC(=O)C2=CC=C1,53.089999999999996,0.0,2.0,2.0,1.2337,161.16,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97733e0>,tr
PD088178,Benzoyleneurea,Poly [ADP-ribose] polymerase 1,PARP1,single protein,5.09,O=c1[nH]c(=O)c2ccccc2[nH]1,162.04,2.0,2.0,0.0,0.22,65.72,PARP,O=c1[nH]c(=O)c2ccccc2[nH]1,O=C1NC(=O)C2=CC=CC=C2N1,65.72,0.0,2.0,2.0,0.21640000000000004,162.148,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c6d0>,tr
PD164656,PARP1-IN-5 (dihydrochloride),Poly [ADP-ribose] polymerase 1,PARP1,single protein,7.54,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4cccs4)CC3)c(O)cc(O)c12,464.14,8.0,3.0,5.0,3.96,97.38,PARP,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4cccs4)CC3)c(O)cc(O)c12,OC1=CC=C(C=C1)C1=CC(=O)C2=C([O-])C=C([O-])C(CN3CCN(CC4=CC=CS4)CC3)=C2O1,103.03999999999999,5.0,8.0,1.0,2.692100000000001,462.52700000000027,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e004e40>,tr
PD133898,venadaparib,Poly [ADP-ribose] polymerase 1,PARP1,single protein,8.3,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC(CNC2CC2)C1,406.18,4.0,2.0,6.0,2.48,78.09,PARP,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC(CNC2CC2)C1,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CC(C[NH2+]C2CC2)C1,82.67,6.0,3.0,2.0,1.4507999999999994,407.46900000000034,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773a00>,tr
PD126858,Fluzoparib,Poly [ADP-ribose] polymerase 1,PARP1,single protein,7.99,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,472.13,6.0,1.0,3.0,2.92,96.77,PARP,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN2N=C(N=C2C1)C(F)(F)F,96.77000000000001,3.0,6.0,1.0,2.9193000000000007,472.40200000000027,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c890>,tr
PD121872,GeA-69,Protein mono-ADP-ribosyltransferase PARP14,PARP14,single protein,6.14,CC(=O)Nc1ccccc1-c1cccc2c1[nH]c1ccccc12,300.13,1.0,2.0,2.0,4.95,44.89,PARP,CC(=O)Nc1ccccc1-c1cccc2c1[nH]c1ccccc12,CC(=O)NC1=CC=CC=C1C1=CC=CC2=C1NC1=C2C=CC=C1,44.89,2.0,1.0,2.0,4.946500000000003,300.361,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01d8c0>,tr
PD004483,PJ34,Poly [ADP-ribose] polymerase 1,PARP1,single protein,7.7,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,295.13,3.0,2.0,3.0,2.18,65.2,PARP,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,CN(C)CC(=O)NC1=CC2=C(NC(=O)C3=C2C=CC=C3)C=C1,65.2,3.0,3.0,2.0,2.1814,295.342,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144e40>,tr
PD036151,E7449,Poly [ADP-ribose] polymerase 2,PARP2,single protein,9.0,O=C1NNc2nc(CN3Cc4ccccc4C3)nc3cccc1c23,317.13,5.0,2.0,2.0,2.22,70.15,PARP,O=C1NNc2nc(CN3Cc4ccccc4C3)nc3cccc1c23,O=C1NNC2=C3C(C=CC=C13)=NC(CN1CC3=CC=CC=C3C1)=N2,70.15,2.0,5.0,2.0,2.2158999999999995,317.35200000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c9e0>,tr
PD171251,PARP10/15-IN-1,Protein mono-ADP-ribosyltransferase PARP10,PARP10,single protein,6.8,O=c1[nH][nH]c(=O)c2cc(OCc3ccsc3)ccc12,274.04,4.0,2.0,3.0,1.86,74.95,PARP,O=c1[nH][nH]c(=O)c2cc(OCc3ccsc3)ccc12,[O-]C1=C2C=CC(OCC3=CSC=C3)=CC2=C([O-])N=N1,81.13,3.0,6.0,0.0,1.417499999999999,272.285,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e0074c0>,tr
PD199656,PARP10-IN-2,Protein mono-ADP-ribosyltransferase PARP10,PARP10,single protein,5.44,N#Cc1ccc(Oc2ccc(C(N)=O)cc2)cc1,238.07,3.0,1.0,3.0,2.45,76.11,PARP,N#Cc1ccc(Oc2ccc(C(N)=O)cc2)cc1,NC(=O)C1=CC=C(OC2=CC=C(C=C2)C#N)C=C1,76.11000000000001,3.0,3.0,1.0,2.4494800000000003,238.246,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e0078b0>,tr
PD131734,mefuparib,Poly [ADP-ribose] polymerase 2,PARP2,single protein,8.72,CNCc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cc1,298.11,3.0,2.0,4.0,3.06,68.26,PARP,CNCc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cc1,C[NH2+]CC1=CC=C(C=C1)C1=CC2=CC(F)=CC(C(N)=O)=C2O1,72.84,4.0,2.0,2.0,2.031,299.325,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772c00>,tr
PD154867,AZD5305,Poly [ADP-ribose] polymerase 1,PARP1,single protein,8.4,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,406.21,6.0,2.0,5.0,1.56,94.22,PARP,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,CCC1=CC2=NC=C(C[NH+]3CCN(CC3)C3=CC=C(N=C3)C(=O)NC)C=C2NC1=O,95.41999999999999,5.0,5.0,3.0,0.14520000000000138,407.49800000000005,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01ee30>,tr
PD121477,CHEMBL3416132,Protein mono-ADP-ribosyltransferase PARP10,PARP10,single protein,4.39,O=C1NCCc2ccc(Cl)cc21,181.03,1.0,1.0,0.0,1.63,29.1,PARP,O=C1NCCc2ccc(Cl)cc21,ClC1=CC=C2CCNC(=O)C2=C1,29.1,0.0,1.0,1.0,1.6258999999999997,181.62199999999999,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e004dd0>,tr
PD010641,TALAZOPARIB,Poly [ADP-ribose] polymerase 1,PARP1,single protein,9.22,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,380.12,6.0,2.0,2.0,2.63,88.49,PARP,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CN1N=CN=C1[C@@H]1[C@H](NC2=C3C1=NNC(=O)C3=CC(F)=C2)C1=CC=C(F)C=C1,88.49000000000001,2.0,6.0,2.0,2.6285000000000007,380.35800000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9841fa500>,tr
PD012926,A-966492,Poly [ADP-ribose] polymerase 1,PARP1,single protein,9.0,NC(=O)c1cccc2[nH]c(-c3ccc([C@@H]4CCCN4)cc3F)nc12,324.14,3.0,3.0,3.0,2.89,83.8,PARP,NC(=O)c1cccc2[nH]c(-c3ccc([C@@H]4CCCN4)cc3F)nc12,NC(=O)C1=C2N=C(NC2=CC=C1)C1=CC=C(C=C1F)[C@@H]1CCC[NH2+]1,88.38000000000001,3.0,2.0,3.0,1.8661999999999999,325.36700000000013,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e004cf0>,tr
PD021738,Quinazolin-4-ol,Poly [ADP-ribose] polymerase 1,PARP1,single protein,5.02,O=c1[nH]cnc2ccccc12,146.05,3.0,1.0,0.0,1.34,46.01,PARP,O=c1[nH]cnc2ccccc12,O=C1NC=NC2=CC=CC=C12,45.75,0.0,2.0,1.0,0.9231,146.14899999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4145850>,tr
PD018527,RUCAPARIB,Poly [ADP-ribose] polymerase 1,PARP1,single protein,8.85,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,323.14,2.0,3.0,3.0,2.98,56.92,PARP,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,C[NH2+]CC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,61.5,3.0,1.0,3.0,1.9530999999999996,324.3789999999999,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4146340>,tr
PD061942,VELIPARIB,Poly [ADP-ribose] polymerase 2,PARP2,single protein,8.7,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,244.13,3.0,3.0,2.0,1.26,83.8,PARP,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,C[C@]1(CCC[NH2+]1)C1=NC2=C(C=CC=C2N1)C(N)=O,88.38,2.0,2.0,3.0,0.23420000000000013,245.30600000000004,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97720a0>,tr
PD097815,OSM-S-171,Poly [ADP-ribose] polymerase 1,PARP1,single protein,4.85,O=c1[nH]cnc2ccsc12,152.0,3.0,1.0,0.0,0.98,45.75,PARP,O=c1[nH]cnc2ccsc12,O=C1NC=NC2=C1SC=C2,45.75,0.0,3.0,1.0,0.9846,152.178,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e007290>,tr
PD040846,PD040846,Poly [ADP-ribose] polymerase 1,PARP1,single protein,5.07,Nc1ccc2oc(=O)ccc2c1I,286.94,3.0,1.0,0.0,1.98,56.23,PARP,Nc1ccc2oc(=O)ccc2c1I,NC1=CC=C2OC(=O)C=CC2=C1I,56.23,0.0,3.0,1.0,1.9798,287.056,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e006110>,tr
PD131625,AZ9482,Protein mono-ADP-ribosyltransferase PARP3,PARP3,single protein,7.34,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,450.18,6.0,1.0,4.0,2.74,105.98,PARP,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,O=C(N1CCN(CC1)C1=NC=CC=C1C#N)C1=CC=CC(CC2=NNC(=O)C3=CC=CC=C23)=C1,105.97999999999999,4.0,6.0,1.0,2.742980000000001,450.50200000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b803b300>,tr
PD196820,PD196820,DNA topoisomerase 2-alpha,TOP2A,single protein,4.57,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,267.07,4.0,3.0,6.0,0.84,112.93,TOPOISOMERASE,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,[O-]C(=O)C[C@H](NC(=O)OCC1=CC=CC=C1)C([O-])=O,118.59,6.0,6.0,1.0,-1.828699999999999,265.221,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e007610>,tr
,Teniposide,,,,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,,,,,,TOPOISOMERASE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12,160.83,6.0,14.0,3.0,2.7529000000000003,656.662,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772c70>,tr
,Camptothecin,,,,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,,,,,TOPOISOMERASE,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=CC=CC=C4N=C13)C2=O,81.41999999999999,1.0,6.0,1.0,2.0796,348.35800000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773530>,tr
,Idarubicin,,,,,CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,,,,,,,TOPOISOMERASE,CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,C[C@@H]1O[C@H](C[C@H]([NH3+])[C@@H]1O)O[C@H]1C[C@@](O)(C=C2C1C(=O)C1=C(O)C3=CC=CC=C3C(O)=C1C2=O)C(C)=O,178.23000000000002,3.0,9.0,5.0,0.3879000000000016,498.5080000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772570>,tr
,Pixantrone,,,,,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,,,,,,,TOPOISOMERASE,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,[NH3+]CCNC1=CC=C(NCC[NH3+])C2=C1C(=O)C1=CC=NC=C1C2=O,126.37,6.0,5.0,4.0,-0.8353999999999975,327.38800000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9770dd0>,tr
PD108710,WAY-300315,DNA topoisomerase 3,TOPB,single protein,6.2,Cc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1Cl,251.05,3.0,3.0,2.0,1.77,77.75,TOPOISOMERASE,Cc1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1Cl,CC1=CC=C(NC2=CC(=O)NC(=O)N2)C=C1Cl,77.75,2.0,3.0,3.0,1.7686199999999996,251.67300000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9773290>,tr
,Aldoxorubicin,,,,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C=O)NNC(=O)CCCCCN2C(=O)C=CC2=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,,,,,,,TOPOISOMERASE,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(C=O)NNC(=O)CCCCCN2C(=O)C=CC2=O)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,COC1=CC=CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C[C@](O)(C[C@@H]1O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1)C(NNC(=O)CCCCCN1C(=O)C=CC1=O)C=O)C3=O,265.96999999999997,13.0,14.0,7.0,-0.3746999999999965,751.7659999999997,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9771f50>,tr
PD000493,dexrazoxane,DNA topoisomerase 2-alpha,TOP2A,single protein,4.4,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.12,6.0,2.0,3.0,-2.71,98.82,TOPOISOMERASE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,98.82,3.0,6.0,2.0,-2.708299999999996,268.27299999999997,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b97722d0>,tr
,Etoposide,,,,,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,,,,,,TOPOISOMERASE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)C2=CC3=C(OCO3)C=C12,160.83,5.0,13.0,3.0,1.3385999999999993,588.5620000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772b90>,tr
,Irinotecan,,,,,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,,,,,,TOPOISOMERASE,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)[NH+]3CCCCC3)C=C12,115.39999999999999,4.0,8.0,2.0,2.6740000000000004,587.6970000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772ff0>,tr
,Doxorubicin,,,,,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,,,,,,,TOPOISOMERASE,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)C3=O,COC1=CC=CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C[C@](O)(C[C@@H]1O[C@H]1C[C@H]([NH3+])[C@H](O)[C@H](C)O1)C(=O)CO)C3=O,207.68999999999997,5.0,11.0,6.0,-0.48700000000000004,544.5330000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9771fc0>,tr
,SN-38,,,,,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,,,,,,,TOPOISOMERASE,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(O)C=C12,101.65,2.0,7.0,2.0,2.3476,392.4110000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8b9772880>,tr
PD016647,TALTOBULIN,Tubulin beta-1 chain,TUBB1,single protein,6.58,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,473.33,4.0,3.0,10.0,3.6,98.74,TUBULIN,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,C[NH2+][C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C([O-])=O)C(C)C)C(C)(C)C)C(C)(C)C1=CC=CC=C1,106.15,10.0,4.0,2.0,1.2361000000000033,473.65800000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9841fa960>,tr
PD011108,ABT-751,Tubulin alpha-1A chain,TUBA1A,single protein,5.51,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,371.09,6.0,3.0,6.0,3.34,100.55,TUBULIN,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,COC1=CC=C(C=C1)S(=O)(=O)[N-]C1=CC=CN=C1NC1=CC=C(O)C=C1,102.62000000000002,6.0,6.0,2.0,3.933500000000002,370.4100000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e005230>,tr
PD016776,COMBRETASTATIN A4,Tubulin beta-3 chain,TUBB3,single protein,8.24,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,316.13,5.0,1.0,6.0,3.6,57.15,TUBULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,COC1=CC=C(\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1O,57.150000000000006,6.0,5.0,1.0,3.5970000000000035,316.353,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c0b0>,tr
PD168564,PD168564,Tubulin beta-5 chain,TUBB5,single protein,5.12,COC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)cc12,424.01,7.0,1.0,5.0,3.89,128.75,TUBULIN,COC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)cc12,COC(=O)C1=C(C)OC2=CC=C([N-]S(=O)(=O)C3=CC=C(Cl)C(=C3)[N+]([O-])=O)C=C12,130.82000000000002,5.0,7.0,0.0,4.483520000000002,423.8100000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144900>,tr
PD168539,PD168539,Tubulin beta-5 chain,TUBB5,single protein,5.49,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2)CC1,345.09,4.0,0.0,3.0,3.21,66.69,TUBULIN,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2)CC1,[O-][N+](=O)C1=CC(=CC=C1Cl)C(=O)N1CCN(CC1)C1=CC=CC=C1,66.69,3.0,4.0,0.0,3.210600000000002,345.786,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b4144660>,tr
PD070053,Dolastatin 10,Tubulin alpha-1A chain,TUBA1A,single protein,5.66,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,784.49,9.0,2.0,21.0,5.19,133.41,TUBULIN,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C1=NC=CS1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH+](C)C)C(C)C,134.60999999999999,21.0,8.0,3.0,3.773300000000007,786.1169999999998,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01e490>,tr
PD107884,CL-104659,Tubulin alpha-1A chain,TUBA1A,single protein,5.3,O=c1[nH]c(/C=C/c2ccccc2)nc2ccccc12,248.09,2.0,1.0,2.0,3.09,45.75,TUBULIN,O=c1[nH]c(/C=C/c2ccccc2)nc2ccccc12,O=C1NC(\C=C\C2=CC=CC=C2)=NC2=CC=CC=C12,45.75,2.0,2.0,1.0,3.0935000000000015,248.285,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e01c970>,tr
