pdid,name,target_name,gene_name,target_type,activity_biochemical,SMILES_std,mw,hba,hbd,rb,logp,tpsa,moa_label,Standardized_SMILES,SMILES_protonated_7.4,TPSA,Rot_Bonds,H_Accpt,H_Donors,LogP,Mol.Wt,Ro5_check,morgan_fps,set
PD003525,Bemcentinib,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.7,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,506.29,8.0,2.0,4.0,4.88,97.78,TYROSINE KINASE,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,NC1=NC(NC2=CC=C3CC[C@@H](CCC3=C2)[NH+]2CCCC2)=NN1C1=CC2=C(N=N1)C1=CC=CC=C1CCC2,98.97999999999999,4.0,7.0,3.0,3.464900000000002,507.66600000000034,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573a70>,tr
PD014742,SULFAETHIDOLE,RAC-alpha serine/threonine-protein kinase,AKT1,single protein,5.11,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,284.04,6.0,2.0,4.0,1.48,97.97,TYROSINE KINASE,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,CCC1=NN=C([N-]S(=O)(=O)C2=CC=C(N)C=C2)S1,100.04,4.0,6.0,1.0,2.0768,283.358,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748350>,tr
PD017710,aurora kinase inhibitor II,Aurora kinase A,AURKA,single protein,6.51,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,400.15,6.0,2.0,6.0,4.64,85.37,TYROSINE KINASE,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,COC1=CC2=NC=NC(NC3=CC=C(NC(=O)C4=CC=CC=C4)C=C3)=C2C=C1OC,85.37000000000002,6.0,6.0,2.0,4.642900000000004,400.43800000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa3b0>,tr
PD003374,AZD-1480,Tyrosine-protein kinase JAK1,JAK1,single protein,8.52,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,348.1,7.0,3.0,5.0,3.01,104.3,TYROSINE KINASE,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,C[C@H](NC1=NC=C(Cl)C(NC2=NNC(C)=C2)=N1)C1=NC=C(F)C=N1,104.3,5.0,7.0,3.0,3.007320000000001,348.7730000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f46960>,tr
PD038907,ABEMACICLIB,Cyclin-dependent kinase 4,CDK4,single protein,8.7,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,506.27,8.0,1.0,7.0,4.94,75.0,TYROSINE KINASE,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,CC[NH+]1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1,76.2,7.0,7.0,2.0,3.519820000000002,507.6130000000003,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8a8219ee0>,tr
PD071531,ON123300,Cyclin-dependent kinase 4,CDK4,single protein,8.41,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,429.23,8.0,1.0,4.0,3.27,90.08,TYROSINE KINASE,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,C[NH+]1CCN(CC1)C1=CC=C(NC2=NC=C3C=C(C#N)C(=O)N(C4CCCC4)C3=N2)C=C1,91.28000000000002,4.0,7.0,2.0,1.8565799999999997,430.5360000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748040>,tr
PD012538,AFURESERTIB,RAC-alpha serine/threonine-protein kinase,AKT1,single protein,10.1,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,426.05,5.0,2.0,6.0,3.89,72.94,TYROSINE KINASE,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,CN1N=CC(Cl)=C1C1=C(Cl)SC(=C1)C(=O)N[C@H](C[NH3+])CC1=CC=CC(F)=C1,74.56,6.0,4.0,2.0,3.177500000000001,428.34000000000015,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f47140>,tr
,AZD-5363,,,,,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,,,,,,TYROSINE KINASE,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,[NH3+]C1(CCN(CC1)C1=C2C=CNC2=NC=[NH+]1)C(=O)N[C@@H](CCO)C1=CC=C(Cl)C=C1,123.03000000000002,6.0,4.0,4.0,0.8512000000000002,430.94000000000017,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa340>,tr
PD012206,GSK1070916,Aurora kinase B,AURKB,single protein,9.42,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,507.27,5.0,2.0,7.0,5.94,82.08,TYROSINE KINASE,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,CCN1C=C(C(=N1)C1=CC=C(NC(=O)N(C)C)C=C1)C1=C2C=C(NC2=NC=C1)C1=CC=CC(C[NH+](C)C)=C1,83.28,7.0,4.0,3.0,4.518300000000003,508.65000000000026,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b0d0>,tr
PD003264,BMS-265246,Cyclin-dependent kinase 1,CDK1,single protein,8.22,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12,345.13,4.0,1.0,6.0,3.95,67.87,TYROSINE KINASE,CCCCOc1c(C(=O)c2c(F)cc(C)cc2F)cnc2[nH]ncc12,CCCCOC1=C(C=NC2=NNC=C12)C(=O)C1=C(F)C=C(C)C=C1F,67.87,6.0,4.0,1.0,3.9544200000000025,345.34900000000005,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d88f573df0>,tr
PD005309,SNS-314,Cyclin-dependent kinase 8,CDK8,single protein,8.8,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,430.04,7.0,3.0,6.0,5.1,91.83,TYROSINE KINASE,O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,ClC1=CC(NC(=O)[N-]C2=NC=C(CCNC3=C4SC=CC4=NC=N3)S2)=CC=C1,93.9,6.0,7.0,2.0,5.693100000000002,429.93800000000005,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924748a50>,tr
PD102592,golidocitinib,Tyrosine-protein kinase JAK1,JAK1,single protein,7.15,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,489.26,9.0,3.0,7.0,2.69,116.23,TYROSINE KINASE,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,COC1=NN(C)C=C1NC1=NC=CC(=N1)C1=CNC2=C(NC(=O)[C@@H](C)N3CC[NH+](C)CC3)C=CC=C12,117.42999999999999,7.0,8.0,4.0,1.2679000000000016,490.5920000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247abdf0>,tr
PD003753,GW770249X,Vascular endothelial growth factor receptor 3,FLT4,single protein,8.12,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,431.1,5.0,3.0,3.0,5.27,106.07,TYROSINE KINASE,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,NC1=C2C(OC=C2C2=CC=C(NC(=O)NC3=CC(=CC=C3F)C(F)(F)F)C=C2)=NC=N1,106.07,3.0,5.0,3.0,5.273900000000001,431.34900000000005,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fca50>,tr
PD150828,GOSSYPIN,Aurora kinase B,AURKB,single protein,4.96,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,480.09,13.0,9.0,4.0,-0.83,230.74,TYROSINE KINASE,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,OC[C@H]1O[C@@H](OC2=C3OC(=C([O-])C(=O)C3=C(O)C=C2[O-])C2=CC=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,236.39999999999995,4.0,13.0,7.0,-2.0973000000000006,478.36200000000014,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8a8dd84a0>,tr
PD012798,Dubermatinib,Aurora kinase A,AURKA,single protein,8.52,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,515.19,8.0,2.0,8.0,3.61,93.7,TYROSINE KINASE,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,CN(C)S(=O)(=O)C1=CC=CC=C1NC1=NC(NC2=CC=C(CN3CC[NH+](C)CC3)C=C2)=NC=C1Cl,94.89999999999999,8.0,7.0,3.0,2.197800000000001,517.0790000000004,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c920f90>,tr
PD004752,RO-4584820,Cyclin-dependent kinase 16,CDK16,single protein,9.27,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,441.13,8.0,2.0,6.0,1.41,127.51,TYROSINE KINASE,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,COC1=CC=C(F)C(F)=C1C(=O)C1=CN=C(NC2CCN(CC2)S(C)(=O)=O)N=C1N,127.50999999999999,6.0,8.0,2.0,1.4125,441.4600000000003,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749770>,tr
PD069625,Senexin A,Cyclin-dependent kinase 19,CDK19,single protein,6.51,N#Cc1ccc2ncnc(NCCc3ccccc3)c2c1,274.12,4.0,1.0,4.0,3.16,61.6,TYROSINE KINASE,N#Cc1ccc2ncnc(NCCc3ccccc3)c2c1,N#CC1=CC2=C(NCCC3=CC=CC=C3)N=CN=C2C=C1,61.6,4.0,4.0,1.0,3.156080000000001,274.32700000000006,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474bc30>,tr
PD003235,RUXOLITINIB,Tyrosine-protein kinase JAK2,JAK2,single protein,8.8,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,306.16,5.0,1.0,4.0,3.47,83.18,TYROSINE KINASE,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CCC(C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,83.17999999999999,4.0,5.0,1.0,3.466380000000002,306.37300000000005,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749540>,tr
PD003407,TOZASERTIB,Small ribosomal subunit protein mS38,AURKAIP1,single protein,9.22,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,464.21,8.0,3.0,7.0,3.5,102.07,TYROSINE KINASE,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,C[NH+]1CCN(CC1)C1=NC(SC2=CC=C(NC(=O)C3CC3)C=C2)=NC(NC2=NNC(C)=C2)=C1,103.27000000000001,7.0,7.0,4.0,2.086119999999999,465.6070000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9620>,tr
PD119171,SU4984,Vascular endothelial growth factor receptor 1,FLT1,single protein,5.8,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,333.15,3.0,1.0,3.0,2.46,52.65,TYROSINE KINASE,O=CN1CCN(c2ccc(/C=C3\C(=O)Nc4ccccc43)cc2)CC1,O=CN1CCN(CC1)C1=CC=C(\C=C2/C(=O)NC3=CC=CC=C23)C=C1,52.650000000000006,3.0,3.0,1.0,2.457700000000001,333.3910000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fe340>,tr
PD060787,mivavotinib,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.34,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1,344.18,6.0,3.0,3.0,1.55,97.86,TYROSINE KINASE,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1,CN1C=C(C=N1)C1=NC(N[C@@H]2CCCC[C@@H]2[NH3+])=C(F)C2=C1C(=O)NC2,99.47999999999999,3.0,5.0,3.0,0.8296000000000006,345.4020000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab6f0>,tr
PD006424,purvalanol A,Cyclin-dependent kinase 4,CDK4,single protein,8.4,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,388.18,7.0,3.0,7.0,4.23,87.89,TYROSINE KINASE,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,CC(C)[C@H](CO)NC1=NC(NC2=CC=CC(Cl)=C2)=C2N=CN(C(C)C)C2=N1,87.89,7.0,7.0,3.0,4.233000000000002,388.90300000000013,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab3e0>,tr
PD066187,ICX5609211,Epidermal growth factor receptor,EGFR,single protein,6.78,c1ccc(Nc2ncnc3ccccc23)cc1,221.1,3.0,1.0,2.0,3.37,37.81,TYROSINE KINASE,c1ccc(Nc2ncnc3ccccc23)cc1,N(C1=CC=CC=C1)C1=NC=NC2=CC=CC=C12,37.81,2.0,3.0,1.0,3.373400000000001,221.263,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a500>,tr
PD070626,GW 583340 dihydrochloride,Epidermal growth factor receptor,EGFR,single protein,8.0,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,597.11,9.0,2.0,11.0,6.0,106.1,TYROSINE KINASE,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNCC1=NC(=CS1)C1=CC2=C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)N=CN=C2C=C1,106.10000000000001,11.0,9.0,2.0,6.002600000000005,598.1250000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a9d0>,tr
PD003234,tofacitinib,Tyrosine-protein kinase JAK2,JAK2,single protein,8.4,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,312.17,5.0,1.0,3.0,1.54,88.91,TYROSINE KINASE,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,CC1CCN(CC1N(C)C1=C2C=CNC2=NC=[NH+]1)C(=O)CC#N,90.16,3.0,4.0,1.0,0.9638799999999996,313.38500000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab0d0>,tr
PD004706,AT-7519,Cyclin-dependent kinase-like 5,CDKL5,single protein,8.59,O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl,381.08,4.0,4.0,4.0,2.45,98.91,TYROSINE KINASE,O=C(NC1CCNCC1)c1[nH]ncc1NC(=O)c1c(Cl)cccc1Cl,ClC1=CC=CC(Cl)=C1C(=O)NC1=CNN=C1C(=O)NC1CC[NH2+]CC1,103.49,4.0,3.0,4.0,1.4243999999999999,383.25900000000024,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d927f477d0>,tr
PD062074,THZ1-R,Cyclin-dependent kinase 7,CDK7,single protein,6.71,CN(C)CCCC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,567.21,6.0,4.0,10.0,6.55,115.04,TYROSINE KINASE,CN(C)CCCC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,C[NH+](C)CCCC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=CC(NC2=NC=C(Cl)C(=N2)C2=CNC3=CC=CC=C23)=C1,116.24000000000001,10.0,5.0,5.0,5.137400000000003,569.0890000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96e007ae0>,tr
PD011960,WOGONIN,Cyclin-dependent kinase 9,CDK9,single protein,6.72,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,284.07,5.0,2.0,2.0,2.88,79.9,TYROSINE KINASE,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,COC1=C2OC(=CC(=O)C2=C(O)C=C1[O-])C1=CC=CC=C1,82.73,2.0,5.0,1.0,2.2478,283.25899999999996,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247ab300>,tr
PD000900,SINENSETIN,Aurora kinase B,AURKB,single protein,5.27,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,372.12,7.0,0.0,6.0,3.5,76.36,TYROSINE KINASE,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,COC1=CC=C(C=C1OC)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1,76.36000000000001,6.0,7.0,0.0,3.503000000000003,372.37300000000016,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fe6c0>,tr
PD003311,WZ8040,Epidermal growth factor receptor,EGFR,single protein,8.16,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,480.15,7.0,2.0,7.0,4.9,73.39,TYROSINE KINASE,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,C[NH+]1CCN(CC1)C1=CC=C(NC2=NC=C(Cl)C(SC3=CC(NC(=O)C=C)=CC=C3)=N2)C=C1,74.59,7.0,6.0,3.0,3.4840000000000027,482.0330000000002,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aad50>,tr
PD010544,GOLVATINIB,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,8.4,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,633.29,7.0,3.0,8.0,4.75,119.14,TYROSINE KINASE,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,CN1CC[NH+](CC1)C1CCN(CC1)C(=O)NC1=CC(OC2=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C(F)=C2)=CC=N1,120.33999999999999,8.0,6.0,4.0,3.336100000000002,634.7080000000003,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749700>,tr
PD011187,PHA-680632,Aurora kinase A,AURKA,single protein,8.41,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,501.29,5.0,3.0,6.0,4.09,96.6,TYROSINE KINASE,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,CCC1=CC=CC(CC)=C1NC(=O)N1CC2=C(C1)C(NC(=O)C1=CC=C(C=C1)N1CC[NH+](C)CC1)=NN2,97.80000000000001,6.0,4.0,4.0,2.6692,502.6430000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474a7a0>,tr
PD010990,HESPERADIN,Aurora kinase B-A,AURKB-A,single protein,8.52,CCS(=O)(=O)Nc1ccc2[nH]c(O)c(C(=Nc3ccc(CN4CCCCC4)cc3)c3ccccc3)c2c1,516.22,5.0,3.0,8.0,5.37,90.54,TYROSINE KINASE,CCS(=O)(=O)Nc1ccc2[nH]c(O)c(C(=Nc3ccc(CN4CCCCC4)cc3)c3ccccc3)c2c1,CCS(=O)(=O)NC1=CC=C2NC(O)=C(C(=NC3=CC=C(C[NH+]4CCCCC4)C=C3)C3=CC=CC=C3)C2=C1,98.99,8.0,4.0,4.0,4.373000000000004,517.6750000000004,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474be60>,tr
PD087750,Lazertinib,Tyrosine-protein kinase JAK3,JAK3,single protein,7.7,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,554.28,10.0,2.0,10.0,4.1,109.67,TYROSINE KINASE,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,COC1=C(NC2=NC=CC(=N2)N2C=C(C[NH+](C)C)C(=N2)C2=CC=CC=C2)C=C(NC(=O)C=C)C(=C1)N1CCOCC1,110.87,10.0,9.0,3.0,2.6871,555.6630000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247493f0>,tr
PD021779,aminopurvalanol A,Cyclin-dependent kinase 5,CDK5,single protein,7.7,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,403.19,8.0,4.0,7.0,3.82,113.91,TYROSINE KINASE,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,CC(C)[C@H](CO)NC1=NC(NC2=CC(N)=CC(Cl)=C2)=C2N=CN(C(C)C)C2=N1,113.91000000000001,7.0,8.0,4.0,3.8152000000000017,403.9180000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247aa650>,tr
PD115430,WAY-296800,Epidermal growth factor receptor,EGFR,single protein,4.09,Cc1ccc(-n2c(SCC(=O)Nc3ccccc3Cl)nc3sc(C)c(C)c3c2=O)cc1,469.07,6.0,1.0,5.0,5.76,63.99,TYROSINE KINASE,Cc1ccc(-n2c(SCC(=O)Nc3ccccc3Cl)nc3sc(C)c(C)c3c2=O)cc1,CC1=C(C)C2=C(S1)N=C(SCC(=O)NC1=CC=CC=C1Cl)N(C2=O)C1=CC=C(C)C=C1,63.99,5.0,6.0,1.0,5.756660000000004,470.0190000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247abae0>,tr
PD004853,PD004853,Vascular endothelial growth factor receptor 1,FLT1,single protein,6.14,c1ccc2[nH]c(-c3[nH]nc4ccccc34)nc2c1,234.09,2.0,2.0,1.0,3.11,57.36,TYROSINE KINASE,c1ccc2[nH]c(-c3[nH]nc4ccccc34)nc2c1,N1N=C(C2=NC3=CC=CC=C3N2)C2=CC=CC=C12,57.36,1.0,2.0,2.0,3.106200000000001,234.262,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9b42fe1f0>,tr
PD038508,AC710,Receptor-type tyrosine-protein kinase FLT3,FLT3,single protein,9.3,CCN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C,562.33,7.0,3.0,7.0,6.68,121.62,TYROSINE KINASE,CCN1C(C)(C)CC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1(C)C,CC[NH+]1C(C)(C)CC(CC1(C)C)OC1=CC=C(N=C1)C(=O)NC1=CC=C(NC(=O)NC2=NOC(=C2)C(C)(C)C)C=C1,122.82,7.0,6.0,4.0,5.266600000000004,563.7230000000002,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d8a821a0a0>,tr
PD010693,DACOMITINIB,Epidermal growth factor receptor,EGFR,single protein,8.22,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,469.17,6.0,2.0,7.0,5.16,79.38,TYROSINE KINASE,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1NC(=O)\C=C\C[NH+]1CCCCC1,80.58000000000001,7.0,5.0,3.0,3.738000000000002,470.95600000000036,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d96c921770>,tr
PD012685,RG-1530,Vascular endothelial growth factor receptor 1,FLT1,single protein,8.05,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(C)n[nH]c1N2,356.08,5.0,2.0,2.0,3.71,58.01,TYROSINE KINASE,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(C)n[nH]c1N2,COC1=CC2=C(C=C1F)C(=NC1=C(C)NN=C1N2)C1=CC=CC=C1Cl,62.3,2.0,4.0,2.0,4.745320000000002,356.7880000000001,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d924749e70>,tr
PD012533,XL-228,Aurora kinase A,AURKA,single protein,8.52,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,437.27,9.0,3.0,8.0,3.3,111.03,TYROSINE KINASE,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,CC(C)C1=NOC(CNC2=NC(NC3=NNC(=C3)C3CC3)=CC(=N2)N2CC[NH+](C)CC2)=C1,112.22999999999999,8.0,8.0,4.0,1.8789000000000005,438.56000000000034,True,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d9247a9d90>,tr
PD157710,TAS-119,Aurora kinase A,AURKA,single protein,9.4,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)[nH]n1,505.11,5.0,3.0,6.0,4.85,111.21,TYROSINE KINASE,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)[nH]n1,CC1=CC(NC2=NC(CC3(CCN(CC3)C(=O)C3=CC=CC(Cl)=C3Cl)C([O-])=O)=CC=C2F)=NN1,114.04000000000002,6.0,6.0,2.0,3.5176200000000017,505.3570000000001,False,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x77d92474b8b0>,tr
